,Degree,BetweennessCentrality
Botu0161,7,538.266339869281
Botu0046,7,336.155555555556
Botu0011,7,1093.78221288515
Botu0067,7,383.886881419234
Botu0087,8,247.549533146592
Botu0010,8,789.461998132586
