Var1	Var2	r	p	r.sign
Otu0602	Otu0001	-0.724931393668067	0.00335285338997515	0
Botu0007	Otu0001	0.771270623312101	0.00123731732103782	1
Botu0118	Otu0001	-0.737430627902287	0.00261344213737891	0
Botu0126	Otu0001	-0.705749247795198	0.00479755224050216	0
Botu0195	Otu0001	-0.677818995098455	0.00772359799182731	0
Botu0246	Otu0001	-0.863470751010003	6.92264929200714e-05	0
Botu0401	Otu0001	-0.801475823639816	0.000567648230130002	0
Botu0663	Otu0001	-0.75074774070892	0.00197395597704464	0
Botu0754	Otu0001	-0.678571428571429	0.00763002783089961	0
Botu1398	Otu0001	-0.757089577178373	0.00171673301661968	0
Otu0019	Otu0003	0.763880017470372	0.00147159237786898	1
Otu0020	Otu0003	-0.720749970156447	0.00363387635521351	0
Otu0023	Otu0003	-0.719653813013269	0.00371052253357806	0
Otu0029	Otu0003	-0.668930182149964	0.00889768466034635	0
Otu0166	Otu0003	-0.718926526209722	0.00376207322425248	0
Otu0183	Otu0003	0.66152900061826	0.00997661986039411	1
Otu0223	Otu0003	0.679973920102605	0.0074579664890595	1
Otu0330	Otu0003	0.681149329657696	0.00731609573180747	1
Botu0023	Otu0003	0.749450549450549	0.00203014554910075	1
Botu0035	Otu0003	0.673331416341417	0.00830027613399675	1
Botu0049	Otu0003	-0.694705567240396	0.00582649598303608	0
Botu0053	Otu0003	0.708303778439753	0.00458119878409047	1
Botu0066	Otu0003	0.842684778353268	0.000154534038616649	1
Botu0074	Otu0003	0.748935120878863	0.00205282073799418	1
Botu0077	Otu0003	0.682641963812331	0.00713896479286991	1
Botu0090	Otu0003	0.715610257199154	0.00400430793071926	1
Botu0113	Otu0003	0.791625057980383	0.000741854107836115	1
Botu0126	Otu0003	0.674023858736946	0.00820918605762344	1
Botu0131	Otu0003	0.754441396270621	0.00182068605977426	1
Botu0167	Otu0003	0.689513285897068	0.00636605031275517	1
Botu0195	Otu0003	0.78901543813485	0.000794522130760367	1
Botu0205	Otu0003	0.686418125354665	0.00670569635109941	1
Botu0229	Otu0003	0.75021864503499	0.00199672357999514	1
Botu0233	Otu0003	0.705786045151197	0.00479438003452204	1
Botu0289	Otu0003	-0.777834055281676	0.00105513291311854	0
Botu0302	Otu0003	0.687732818575663	0.00655975044247148	1
Botu0393	Otu0003	0.705573590796412	0.00481271781589809	1
Botu0487	Otu0003	0.665383380266627	0.00940284960292459	1
Botu0552	Otu0003	0.680309130337461	0.00741729131680691	1
Botu0616	Otu0003	0.677697764850025	0.00773875660734058	1
Botu0681	Otu0003	-0.706753492740219	0.00471156583961263	0
Botu0871	Otu0003	0.666794859469826	0.00919923204127748	1
Botu0913	Otu0003	0.811582769125132	0.000424710044990118	1
Otu0038	Otu0005	0.699988786633667	0.00531477456294738	1
Otu0200	Otu0005	0.688068252903705	0.00652291207419764	1
Otu0446	Otu0005	-0.821646357381679	0.000312712243270674	0
Botu0051	Otu0005	0.793830141707348	0.00069956515539582	1
Botu0060	Otu0005	0.759913737688145	0.00161112405777653	1
Botu0230	Otu0005	-0.669059973127408	0.00887960520501085	0
Botu0325	Otu0005	0.825322059883624	0.000278326225179093	1
Botu0382	Otu0005	0.663474318367654	0.00968376065362109	1
Botu0409	Otu0005	0.688083971979945	0.00652118971556437	1
Botu0474	Otu0005	0.69893441521375	0.00541398243704183	1
Botu0511	Otu0005	0.786399471682444	0.000850281881829007	1
Botu0521	Otu0005	-0.683688007807257	0.00701682849797325	0
Botu0621	Otu0005	0.696927200822284	0.00560683637945569	1
Botu0636	Otu0005	0.777541914350235	0.00106275683575729	1
Botu0669	Otu0005	-0.76015528756942	0.00160233686429834	0
Botu0703	Otu0005	0.71038979278137	0.00441025694784658	1
Otu0368	Otu0009	-0.720429716805176	0.00365613942077281	0
Otu0592	Otu0009	0.66256520954959	0.0098197859720075	1
Botu0118	Otu0009	-0.668367236241479	0.00897643064566145	0
Botu0216	Otu0009	-0.665157840384111	0.00943570524986059	0
Botu0217	Otu0009	-0.740408352000924	0.00245796095641393	0
Botu0511	Otu0009	-0.705890169069366	0.0047854126681024	0
Botu0528	Otu0009	-0.702260207406844	0.00510587606224422	0
Botu0824	Otu0009	0.758313730842306	0.00167030143361679	1
Otu0188	Otu0012	0.746460031945194	0.0021645187885404	1
