Var1	Var2	r	p	r.sign
Botu00707	Botu00231	-0.924337828262678	8.44337987970789e-07	0
Botu01044	Botu00231	-0.923077301069794	9.37158471936428e-07	0
Botu00306	Botu00238	0.934704830053667	3.32330356789257e-07	1
Botu00615	Botu00240	0.926715427412019	6.90115183665796e-07	1
Botu00619	Botu00240	0.972097603499333	1.44859568784739e-09	1
Botu00640	Botu00240	0.974866921195083	7.39216021727884e-10	1
Botu00654	Botu00240	0.949381058916509	6.58303993539278e-08	1
Botu00699	Botu00240	0.923770159844954	8.85137742212549e-07	1
Botu00851	Botu00240	0.929021039847311	5.63818442822495e-07	1
Botu00945	Botu00240	0.941599661276578	1.63628572247276e-07	1
Botu01159	Botu00240	0.923095445273691	9.35764296272623e-07	1
Botu01295	Botu00240	0.969052566217735	2.81934653401095e-09	1
Botu01506	Botu00240	0.943195515978852	1.37194512639383e-07	1
Botu01877	Botu00240	0.930656143782693	4.86507418573368e-07	1
Botu02037	Botu00240	0.92350893694644	9.04459253936452e-07	1
Botu00538	Botu00242	0.93010752688172	5.11388802637569e-07	1
Botu00815	Botu00242	0.95255185889755	4.35675953092129e-08	1
Botu00973	Botu00242	0.92523280464509	7.8321504792811e-07	1
Botu01240	Botu00242	0.938555543440761	2.25979613910354e-07	1
Botu01279	Botu00242	0.934302891099864	3.45514832078564e-07	1
Botu01361	Botu00242	0.931107963699093	4.66785139430215e-07	1
Botu01600	Botu00242	0.930820991405233	4.79232380445893e-07	1
Botu02156	Botu00242	0.939065200594653	2.14337087189875e-07	1
Botu01265	Botu00254	-0.930568457667306	4.90414713061327e-07	0
Botu00269	Botu00260	0.930232558139535	5.05626535085568e-07	1
Botu00815	Botu00260	0.935599284436494	3.04496925007669e-07	1
Botu00833	Botu00260	0.978514268585547	2.69129163399384e-10	1
Botu00989	Botu00260	0.930827002771493	4.78968819273007e-07	1
Botu01232	Botu00260	0.931445878711412	4.52476614842823e-07	1
Botu00409	Botu00264	0.949866092378102	6.19097471066254e-08	1
Botu00291	Botu00265	0.950316532219764	5.8446287365399e-08	1
Botu00574	Botu00269	0.922806666965189	9.58160809805264e-07	1
Botu01240	Botu00269	0.959396959766527	1.60909092716821e-08	1
Botu01397	Botu00269	0.92569419370307	7.53180261270359e-07	1
Botu01600	Botu00269	0.962304228586267	9.99790206179796e-09	1
Botu00291	Botu00273	0.929491773171247	5.40575827656653e-07	1
Botu00453	Botu00273	0.930547816432	4.91338298713728e-07	1
Botu00615	Botu00273	-0.930547816432	4.91338298713728e-07	0
Botu00652	Botu00273	-0.944719739449908	1.15390167199081e-07	0
Botu01108	Botu00273	-0.929284401439282	5.50713956215532e-07	0
Botu01759	Botu00273	-0.930791981829949	4.80505978117662e-07	0
Botu00663	Botu00276	0.929862131004729	5.22858280671556e-07	1
Botu01032	Botu00276	0.932294076936919	4.18170676308449e-07	1
Botu01265	Botu00281	-0.937056422153702	2.63344945405919e-07	0
Botu00550	Botu00291	-0.968357911710131	3.25149906998945e-09	0
Botu01759	Botu00291	-0.950473115601112	5.72811145183039e-08	0
Botu01188	Botu00306	0.922850836235359	9.54706453004661e-07	1
Botu01346	Botu00306	0.923261481055923	9.23086730830747e-07	1
