Var1	Var2	r	p	r.sign
Botu01970	Otu00051	0.858919490297948	5.02037661354038e-06	1
Botu02088	Otu00051	0.93226613357616	1.79875745409674e-08	1
Botu02116	Otu00051	0.854940206325293	6.18966274368304e-06	1
Botu02217	Otu00051	0.868609908609758	2.93335417334006e-06	1
Botu02273	Otu00051	0.873752798962275	2.16756406645757e-06	1
Botu02289	Otu00051	0.869180956760361	2.83822291802238e-06	1
Botu02299	Otu00051	0.864045257656022	3.79747821899201e-06	1
Botu02465	Otu00051	0.915356601784869	1.01318249345894e-07	1
Botu02537	Otu00051	0.848449767210435	8.59824422283495e-06	1
Botu02646	Otu00051	0.904047062683805	2.66404978077617e-07	1
Botu02654	Otu00051	0.865779464409707	3.44644964078711e-06	1
Botu02672	Otu00051	0.849807004973104	8.03726477727196e-06	1
Otu00476	Otu00058	0.891723824290885	6.72920498434593e-07	1
Otu00706	Otu00058	0.899450812251237	3.81623066258996e-07	1
Botu00326	Otu00058	0.8690270947042	2.8635899322893e-06	1
Botu00840	Otu00058	0.859417103004002	4.88847446034057e-06	1
Botu01552	Otu00058	0.854325818943104	6.38952854803421e-06	1
Botu02272	Otu00058	0.874151149545716	2.1162126979668e-06	1
Otu00403	Otu00063	-0.848257494592437	8.68036567203134e-06	0
Botu00520	Otu00071	0.856348162750143	5.75176737904748e-06	1
Botu00835	Otu00071	-0.855501061151013	6.01191908389254e-06	0
Botu00683	Otu00075	-0.873957294339662	2.14107022711296e-06	0
Otu00217	Otu00077	0.868374115650034	2.97342747601625e-06	1
Otu00311	Otu00077	-0.867206179304072	3.17893649648404e-06	0
Otu00755	Otu00077	-0.857284556943108	5.47549298701711e-06	0
Botu00054	Otu00077	0.848768048087502	8.46376678298455e-06	1
Botu00265	Otu00077	-0.85234776220718	7.07108155406644e-06	0
Botu00504	Otu00077	-0.856574053785665	5.684048890231e-06	0
Botu00666	Otu00077	0.856922461154796	5.58094377467455e-06	1
Botu00710	Otu00077	-0.855740945040429	5.93724420827613e-06	0
Botu00835	Otu00077	-0.905677025021786	2.33511091352057e-07	0
Botu00920	Otu00077	0.872196682428558	2.37857808826902e-06	1
Botu00949	Otu00077	-0.912816176596488	1.27312991704542e-07	0
Botu01015	Otu00077	-0.859116583143515	4.96777236858037e-06	0
Botu01552	Otu00077	-0.874718428150189	2.0448936017825e-06	0
Botu01821	Otu00077	-0.854261507933287	6.41076601537449e-06	0
Botu01891	Otu00077	-0.847057801778052	9.20810828120011e-06	0
Botu02273	Otu00077	-0.902809734225194	2.93979993015725e-07	0
Otu00094	Otu00080	0.845575121139058	9.89812268459289e-06	1
Otu00105	Otu00080	-0.854905123123625	6.20092941172601e-06	0
Otu00269	Otu00080	-0.854088921167334	6.4680590448063e-06	0
Otu00381	Otu00080	-0.863485149837796	3.91722274750705e-06	0
Otu00875	Otu00080	-0.869873247244399	2.7264621191847e-06	0
Otu01003	Otu00080	-0.854088921167334	6.4680590448063e-06	0
Botu00048	Otu00080	-0.861576671204786	4.3499236070943e-06	0
Botu00156	Otu00080	-0.848720830062419	8.48360232597045e-06	0
Botu00195	Otu00080	0.884047723502973	1.13518192867978e-06	1
Botu00486	Otu00080	-0.845545201127336	9.91249058168719e-06	0
Botu00504	Otu00080	-0.845406306007168	9.97942368030635e-06	0
Botu00506	Otu00080	0.857235127245147	5.48978648473586e-06	1
Botu00698	Otu00080	0.931296933759255	2.00903484959269e-08	1
Botu01486	Otu00080	-0.852775283633467	6.91872327429621e-06	0
Botu01855	Otu00080	-0.855373692697377	6.05189488789293e-06	0
Botu01898	Otu00080	-0.854571866595334	6.30883231678148e-06	0
Botu01963	Otu00080	-0.853794917572936	6.566670136543e-06	0
Botu02071	Otu00080	-0.87388858537801	2.14994070013574e-06	0
Botu02289	Otu00080	-0.846146090604105	9.62733569576102e-06	0
Botu02331	Otu00080	-0.855055632196829	6.1527185843957e-06	0
Otu00144	Otu00082	0.884621585182381	1.0930539142695e-06	1
Otu00276	Otu00082	0.875533169533442	1.94608658921069e-06	1
Otu00625	Otu00082	0.851906964612251	7.23117516687743e-06	1
