Var1	Var2	r	p	r.sign
Otu0067	Otu0001	0.87030323463997	2.45212874865341e-05	1
Otu0253	Otu0001	-0.692874455959073	0.00418889429534031	0
Otu0270	Otu0001	0.773722639998807	0.00071310914281586	1
Otu0300	Otu0001	0.700257117122591	0.00364822390429076	1
Botu0034	Otu0001	-0.683781582018993	0.00494024314342156	0
Botu0053	Otu0001	0.765169816762821	0.000887474698095803	1
Botu0076	Otu0001	0.703263420954294	0.00344466987059655	1
Botu0093	Otu0001	0.779981861993195	0.000604045702468969	1
Botu0126	Otu0001	0.687564904420935	0.00461565689904764	1
Botu0134	Otu0001	0.782227022227443	0.000568405188639876	1
Botu0202	Otu0001	-0.828487439439409	0.000135646936297196	0
Botu0210	Otu0001	0.79151830395146	0.000438601019586926	1
Botu0228	Otu0001	0.75030857849485	0.00127169290592333	1
Botu0320	Otu0001	-0.701171936519452	0.00358529505344896	0
Botu0497	Otu0001	0.704593074504155	0.00335757800611036	1
Botu0622	Otu0001	0.781735959970572	0.000576050361829505	1
Otu0160	Otu0003	0.806740235766883	0.000278711219961369	1
Otu0183	Otu0003	0.711512473537885	0.00293225265035346	1
Otu0189	Otu0003	0.767206116176465	0.000843123628175846	1
Otu0251	Otu0003	-0.712347010528895	0.00288401013061002	0
Otu0420	Otu0003	-0.710441335196864	0.00299511480709791	0
Otu0470	Otu0003	0.719608320167146	0.00249044373135998	1
Botu0010	Otu0003	-0.689285714285714	0.00447373445090626	0
Botu0062	Otu0003	-0.714568543722371	0.00275867328677659	0
Botu0353	Otu0003	0.806740235766883	0.000278711219961369	1
Otu0037	Otu0005	0.766437101494488	0.000859656627047567	1
Otu0058	Otu0005	-0.699820788530466	0.00367854625560549	0
Otu0062	Otu0005	0.686175929570017	0.00473279538823124	1
Otu0104	Otu0005	-0.701612903225806	0.00355527207618866	0
Otu0136	Otu0005	-0.694693239409499	0.00405014465075215	0
Otu0238	Otu0005	-0.812488545015787	0.000232459615037595	0
Otu0554	Otu0005	0.706998223220637	0.00320450565499764	1
Botu0054	Otu0005	0.705944420687843	0.00327087282276262	1
Botu0062	Otu0005	-0.686648924450289	0.00469264408574177	0
Botu0071	Otu0005	0.68469705402581	0.00486009277337329	1
Botu0094	Otu0005	-0.710832872147232	0.00297201303074512	0
Botu0109	Otu0005	0.716348618302536	0.00266141900868844	1
Botu0111	Otu0005	0.713871895209333	0.00279749932516005	1
Botu0219	Otu0005	-0.692176226643348	0.00424315211438753	0
Botu0274	Otu0005	0.758683399912139	0.00104151853197187	1
Botu0347	Otu0005	-0.759872535418024	0.00101176876261855	0
Botu0351	Otu0005	0.743131839892406	0.00150012978299907	1
Botu0354	Otu0005	0.762126743776328	0.000957261102566775	1
Botu0373	Otu0005	0.733718326715073	0.00184873663279816	1
Botu0388	Otu0005	-0.705205956505938	0.00331803004994269	0
Botu0434	Otu0005	0.722550654895804	0.00234377444210909	1
Botu0586	Otu0005	0.697904549079163	0.00381409781265907	1
Botu0648	Otu0005	-0.719627571011728	0.00248946080746881	0
Botu1057	Otu0005	-0.734590094606287	0.0018139495230296	0
Otu0299	Otu0009	0.692087674204905	0.00425007301001679	1
Botu0044	Otu0009	0.717466510567583	0.00260175864536993	1
Botu0077	Otu0009	0.711248015582451	0.00294767406077234	1
Botu0120	Otu0009	0.729273942772044	0.00203451929547138	1
Botu0193	Otu0009	0.740503325575551	0.00159162963621728	1
Botu0432	Otu0009	0.758115795050319	0.001055966263249	1
Otu0223	Otu0010	0.796099376232939	0.000384156871717778	1
Otu0559	Otu0010	0.715150712375746	0.00272655900894714	1
Otu0666	Otu0010	0.787288732039882	0.000494303222382086	1
Botu0220	Otu0010	0.731686637570333	0.00193189312698872	1
Botu0268	Otu0010	0.734913073065637	0.0018011957819537	1
Botu0708	Otu0010	0.836384974977118	0.000101880157006073	1
Botu1204	Otu0010	-0.702883627536222	0.00346987382833874	0
Botu0067	Otu0011	0.73756449512871	0.00169919849930666	1
Botu0216	Otu0011	0.709938701073092	0.00302498157900866	1
Botu0852	Otu0011	0.754650882726533	0.00114771848584372	1
Botu0089	Otu0012	0.739129859794805	0.00164119759092429	1
Botu0126	Otu0012	0.701215742777934	0.00358230352813349	1
Botu0104	Otu0014	0.723356873557426	0.0023048192213464	1
Botu0278	Otu0014	-0.729391832100929	0.0020294051844898	0
Otu0018	Otu0015	-0.745191951970378	0.00143142067298863	0
Otu0019	Otu0015	0.730047485547371	0.00200115052158445	1
Otu0037	Otu0015	-0.777533517033597	0.000644962072059663	0
Otu0058	Otu0015	0.761222052645885	0.000978843652121197	1
Otu0077	Otu0015	0.695966644698722	0.00395519323815052	1
Otu0089	Otu0015	-0.839382789834157	9.10337059902844e-05	0
Otu0098	Otu0015	0.832205471768965	0.000118758915025108	1
Otu0105	Otu0015	0.778296159740563	0.000631982490053806	1
Otu0126	Otu0015	0.792055207780112	0.000431912384933675	1
Otu0145	Otu0015	-0.785257105882261	0.000523036266081967	0
Otu0154	Otu0015	0.762006240118086	0.000960113413471575	1
Otu0167	Otu0015	0.726294671365104	0.00216723650525363	1
Otu0238	Otu0015	0.688654297987985	0.00452540203010132	1
Otu0253	Otu0015	-0.684966116815777	0.00483673306406374	0
Otu0274	Otu0015	0.711702662542755	0.00292120199735324	1
Otu0309	Otu0015	0.85281563443879	5.33896630474651e-05	1
Otu0383	Otu0015	0.700335986341157	0.00364276424008603	1
Otu0575	Otu0015	0.691009486842233	0.0043350609724313	1
Otu0595	Otu0015	0.767023980115127	0.00084701585927105	1
Botu0008	Otu0015	0.886101862064868	1.09658332685392e-05	1
Botu0031	Otu0015	0.849955419434774	6.00680258386888e-05	1
Botu0036	Otu0015	0.792827981847514	0.000422431594751194	1
Botu0082	Otu0015	-0.686706821317239	0.00468774797933791	0
Botu0094	Otu0015	0.801796624176106	0.000324274697275584	1
Botu0105	Otu0015	0.73021582733813	0.00199394722689838	1
Botu0108	Otu0015	-0.868335659365192	2.69091196971605e-05	0
Botu0109	Otu0015	-0.725229888796201	0.00221631918008258	0
Botu0117	Otu0015	-0.808566186757514	0.000263269778156605	0
Botu0133	Otu0015	-0.761675163313842	0.000967985419968009	0
Botu0148	Otu0015	0.899227442163412	5.11206996023361e-06	1
Botu0170	Otu0015	-0.769155129507629	0.000802373877719642	0
Botu0184	Otu0015	-0.745191951970378	0.00143142067298863	0
Botu0205	Otu0015	0.789903701718427	0.000459226235209442	1
Botu0214	Otu0015	0.758127683992716	0.00105566199045848	1
Botu0219	Otu0015	0.690714880726387	0.00435851632682183	1
Botu0238	Otu0015	-0.791200390159995	0.000442601178884505	0
Botu0253	Otu0015	0.743054768312731	0.00150275092595198	1
Botu0266	Otu0015	-0.707969245242801	0.00314430704412105	0
Botu0274	Otu0015	-0.70236007878723	0.00350485835165859	0
Botu0290	Otu0015	0.754460036346835	0.00115295346348043	1
Botu0356	Otu0015	0.690215524110794	0.00439850306877121	1
Botu0384	Otu0015	0.825503667795486	0.000150585484845145	1
Botu0611	Otu0015	0.709347064258594	0.00306044109176917	1
Botu0979	Otu0015	0.712596495211708	0.00286971184959461	1
Otu0081	Otu0016	0.683255762879717	0.00498675014739791	1
Otu0436	Otu0016	0.740555117070023	0.00158978436455648	1
Botu0102	Otu0016	-0.68458851848191	0.00486954095858261	0
Botu0192	Otu0016	-0.72894460985275	0.00204886080368394	0
Botu0338	Otu0016	0.768018979965277	0.000825929177129758	1
Otu0049	Otu0017	0.892377040510455	7.70652254189486e-06	1
Otu0066	Otu0017	-0.798753650767711	0.000355226352593219	0
Otu0091	Otu0017	0.719987661650677	0.00247113220035322	1
Otu0128	Otu0017	-0.726791446325294	0.00214463726967096	0
Otu0130	Otu0017	-0.73484131230999	0.00180402321399309	0
Otu0154	Otu0017	0.794967556151312	0.000397064371905564	1
Otu0175	Otu0017	0.797578061642578	0.000367811809473872	1
Otu0253	Otu0017	-0.69332258187055	0.00415436279908121	0
Otu0270	Otu0017	0.766710269555203	0.000853753976390204	1
Otu0325	Otu0017	0.808302644345766	0.000265454170475632	1
Otu0335	Otu0017	0.806365971131558	0.000281965964392672	1
Otu0367	Otu0017	0.806164251837399	0.000283733048504153	1
Otu0375	Otu0017	0.756447774282122	0.00109936476564831	1
Otu0414	Otu0017	0.713645151220947	0.00281023013728432	1
Otu0559	Otu0017	0.702286582082625	0.00350979194846657	1
Botu0053	Otu0017	0.886304690957587	1.08450102929147e-05	1
Botu0071	Otu0017	-0.712048467635363	0.0029011947452724	0
Botu0093	Otu0017	0.727765446948107	0.00210087690113481	1
Botu0094	Otu0017	0.704566083601853	0.0033593282693507	1
Botu0126	Otu0017	0.775212502728067	0.000685803525896533	1
Botu0176	Otu0017	-0.707014257117788	0.00320350422330429	0
Botu0210	Otu0017	0.752329316477974	0.00121272147103446	1
Botu0228	Otu0017	0.72159732372302	0.0023905168117957	1
Botu0240	Otu0017	-0.713025343637047	0.0028452664049452	0
Botu0356	Otu0017	0.779898248644702	0.000605407300231953	1
Botu0383	Otu0017	0.816266560757668	0.000205640602347401	1
Botu0388	Otu0017	0.847767807551613	6.56289836999946e-05	1
Botu0523	Otu0017	0.70392289244168	0.00340125254323587	1
Botu0611	Otu0017	0.721729024718601	0.00238401535093269	1
Otu0019	Otu0018	-0.740895846081356	0.00157768748382892	0
Otu0037	Otu0018	0.715895368711214	0.00268591785899019	1
Otu0061	Otu0018	0.724148862328557	0.00226705854661313	1
Otu0062	Otu0018	0.734264519792927	0.00182687917084046	1
Otu0066	Otu0018	0.697199436549254	0.0038649645578972	1
Otu0068	Otu0018	-0.743189641270462	0.00149816642292211	0
Otu0084	Otu0018	0.782352941176471	0.0005664581633682	1
Otu0089	Otu0018	0.788817659601825	0.000473539171615966	1
Otu0103	Otu0018	0.727444576480284	0.00211521322717179	1
Otu0105	Otu0018	-0.694377474537886	0.00407396762091095	0
Otu0173	Otu0018	-0.695010741860144	0.00402630234665136	0
Otu0221	Otu0018	0.748997265699126	0.00131118425971488	1
Otu0228	Otu0018	0.788235294117647	0.000481362629487503	1
Otu0253	Otu0018	0.84045160359748	8.74048286954032e-05	1
Otu0270	Otu0018	-0.713477241231741	0.0028196874514328	0
Otu0391	Otu0018	0.775944699171269	0.00067269897904465	1
Otu0751	Otu0018	0.748159868818906	0.0013369168630617	1
Botu0034	Otu0018	0.765988584901089	0.000869419958681616	1
Botu0044	Otu0018	-0.724797829898504	0.00223648799710752	0
Botu0051	Otu0018	-0.692726147110122	0.00420037268716977	0
Botu0063	Otu0018	-0.745862993936132	0.001409596308662	0
Botu0082	Otu0018	0.875415525601244	1.91245310636745e-05	1
Botu0102	Otu0018	0.693099699070649	0.00417150922692278	1
Botu0108	Otu0018	0.810163398754367	0.000250343746707404	1
Botu0117	Otu0018	0.78988642580356	0.000459451120060628	1
Botu0148	Otu0018	-0.766613089315725	0.00085585008185407	0
Botu0170	Otu0018	0.789456347029016	0.000465078569025668	1
Botu0171	Otu0018	0.695140665516779	0.0040165781755086	1
Botu0205	Otu0018	-0.76104776643623	0.000983046372432073	0
Botu0238	Otu0018	0.71083759004325	0.00297173553197383	1
Botu0266	Otu0018	0.95859666337058	1.82321393538132e-08	1
Botu0305	Otu0018	-0.724148862328557	0.00226705854661313	0
Botu0316	Otu0018	0.71870475587328	0.00253692935324423	1
Botu0384	Otu0018	-0.744065331804325	0.00146867398744455	0
Botu0454	Otu0018	-0.68592998536181	0.0047537802783888	0
Botu0592	Otu0018	0.704154339142587	0.00338611871112815	1
Otu0037	Otu0019	-0.8142165206906	0.000219858506546489	0
Otu0058	Otu0019	0.687556228978683	0.00461638133230302	1
Otu0068	Otu0019	0.798747763864043	0.000355288487321248	1
Otu0089	Otu0019	-0.772882730659227	0.000728887642245102	0
Otu0100	Otu0019	0.767886959675545	0.000828702279205062	1
Otu0104	Otu0019	0.870188352301145	2.46556977376855e-05	1
Otu0147	Otu0019	0.781219006744611	0.000584188818633535	1
Otu0167	Otu0019	0.821642961542255	0.00017189540629059	1
Otu0173	Otu0019	0.810338110085287	0.000248961954207871	1
Otu0203	Otu0019	0.881707796196537	1.38717547297773e-05	1
Otu0231	Otu0019	0.80258017346095	0.000316672741148771	1
Otu0238	Otu0019	0.712721030835238	0.00286259578075887	1
Otu0253	Otu0019	-0.804428313508146	0.000299317949308042	0
Otu0299	Otu0019	0.697313737488335	0.00385668246559323	1
Otu0324	Otu0019	0.695209156288238	0.00401145948453285	1
Otu0340	Otu0019	0.730074104685511	0.0020000101079467	1
Otu0357	Otu0019	0.710757134439393	0.00297647062961959	1
Otu0391	Otu0019	-0.819298819843074	0.000186000079634319	0
Otu0423	Otu0019	0.696371273524449	0.00392539556997784	1
Otu0680	Otu0019	0.73860205089225	0.0016605733538102	1
Botu0001	Otu0019	-0.709800513696409	0.0030332342729027	0
Botu0008	Otu0019	0.771019677996422	0.000764900011121838	1
Botu0032	Otu0019	0.695341618398686	0.00400157457571182	1
Botu0034	Otu0019	-0.818206997097926	0.000192886266442649	0
Botu0035	Otu0019	0.87298747763864	2.15492986921362e-05	1
Botu0036	Otu0019	0.796064400715564	0.00038455054223796	1
Botu0044	Otu0019	0.708390294384102	0.00311848617894084	1
Botu0074	Otu0019	0.744624851661479	0.00145007621151194	1
Botu0077	Otu0019	0.727356892848794	0.00211914451148276	1
Botu0082	Otu0019	-0.813939946265603	0.00022183686618682	0
Botu0090	Otu0019	0.762546027393404	0.000947390123452685	1
Botu0094	Otu0019	0.745974955277281	0.00140598124457703	1
Botu0108	Otu0019	-0.752957854045839	0.00119483627888251	0
Botu0109	Otu0019	-0.7980707654052	0.000362493496887328	0
Botu0117	Otu0019	-0.735807414778304	0.00176625593997493	0
Botu0119	Otu0019	-0.695723144582883	0.00397321155653119	0
Botu0120	Otu0019	0.77558848274117	0.000679048733759124	1
Botu0148	Otu0019	0.860576444584267	3.82873982083254e-05	1
Botu0170	Otu0019	-0.816545447618075	0.000203766084164059	0
Botu0176	Otu0019	-0.68570699915164	0.00477286997903459	0
Botu0197	Otu0019	-0.755070515347428	0.00113627537822003	0
Botu0205	Otu0019	0.72123352043911	0.00240854991124095	1
Botu0214	Otu0019	0.811897303603645	0.000236904662489934	1
Botu0219	Otu0019	0.821954411073998	0.000170089401456908	1
Botu0253	Otu0019	0.936563504232079	2.76708245428026e-07	1
Botu0266	Otu0019	-0.77067438437365	0.000771730366758039	0
Botu0274	Otu0019	-0.778191026098314	0.00063375905358054	0
Botu0290	Otu0019	0.883870454848098	1.23706235330978e-05	1
Botu0347	Otu0019	0.699184525187183	0.00372312212987946	1
Botu0396	Otu0019	0.751826419087283	0.00122718674239541	1
Botu0454	Otu0019	0.753876717832523	0.00116907384107123	1
Botu0466	Otu0019	-0.705822594845785	0.00327861540244889	0
Botu0976	Otu0019	0.768390899697036	0.000818157399057995	1
Otu0040	Otu0022	0.860714285714286	3.80552502265985e-05	1
Otu0147	Otu0022	-0.78052117810446	0.000595322955675215	0
Otu0203	Otu0022	-0.737864787372622	0.00168794593780452	0
Otu0265	Otu0022	0.807488933356048	0.000272292513015415	1
Otu0445	Otu0022	0.69495307044069	0.00403062477129446	1
Otu0487	Otu0022	-0.746932502482859	0.00137536786599779	0
Otu0698	Otu0022	-0.695422544790418	0.00399554502451371	0
